qid,entity,domain,kind,decile,pageviews_12m,sitelinks,article_len,in_v1,source,flags
Q172173,Ligowo,cities,real,7,1456,12,6383,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1818905,Bidziny,cities,real,7,1424,10,8050,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q16485941,Biała (powiat kłobucki),cities,real,7,1344,4,8883,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11783963,Międzyświeć,cities,real,7,1171,11,6581,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11791788,Nietkowice,cities,real,7,962,8,3961,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q130195,Ruda Wielka,cities,real,7,1011,9,10779,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11734448,Kamień (powiat wrocławski),cities,real,7,945,7,3274,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q168815,Bielice (powiat pyrzycki),cities,real,7,836,13,4373,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1464368,Zagwiździe,cities,real,7,1584,11,11351,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11780496,Mietlica (wieś),cities,real,7,1292,7,3580,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q130597,Samoklęski (województwo lubelskie),cities,real,7,1532,9,7321,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11793874,Nowy Kisielin,cities,real,7,1374,4,10828,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1272597,Dębice (województwo zachodniopomorskie),cities,real,7,962,13,6072,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11791477,Niedźwiedź (województwo dolnośląskie),cities,real,7,1157,8,2915,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11715152,Jabłonica Ruska,cities,real,7,1496,11,5145,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q2003241,Morochów,cities,real,7,1321,12,8054,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q159508,Nowy Kawęczyn (województwo łódzkie),cities,real,7,1238,14,4073,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1612036,Wólka Okrąglik,cities,real,7,1056,9,4160,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11781189,Milejowice (województwo mazowieckie),cities,real,7,1250,8,4361,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1916481,Korne (powiat kościerski),cities,real,7,1086,10,4616,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q2035453,Marcinkowo Górne,cities,real,7,1983,10,3438,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1874687,Nowa Cerkiew (powiat tczewski),cities,real,7,1517,9,4906,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q2021300,Ujrzanów,cities,real,7,1076,12,3129,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1537253,Gąsiorowice,cities,real,7,981,9,4365,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q183242,Oleszno (województwo zachodniopomorskie),cities,real,7,1071,10,2460,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1970450,Sąsiadka,cities,real,7,1402,11,5290,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1994531,Korytnica (powiat węgrowski),cities,real,8,4591,12,13271,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q159634,Lipinki Łużyckie,cities,real,8,9325,13,3969,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1026211,Lubichowo,cities,real,8,3626,13,16215,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q164241,Jasień (miasto),cities,real,8,8966,22,12761,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1994151,Zyndranowa,cities,real,8,2287,16,9507,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q2030451,Biała Niżna,cities,real,8,2872,14,9878,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q4902737,Białaczów,cities,real,8,5542,15,13646,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1025152,Rudziniec,cities,real,8,3517,14,5855,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q15268834,Przelewice (powiat pyrzycki),cities,real,8,4153,10,5710,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q925506,Brok,cities,real,8,12732,30,17993,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q2778284,Morawica,cities,real,8,9834,13,6396,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q147874,Rudawa (województwo małopolskie),cities,real,8,6436,38,67802,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q8064579,Zagórze (Sosnowiec),cities,real,8,8968,4,15823,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1005282,Lisewo (powiat chełmiński),cities,real,8,4090,9,53785,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q990785,Dolsk,cities,real,8,6609,28,27700,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1272539,Dąbkowice (województwo zachodniopomorskie),cities,real,8,2164,8,3910,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1004905,Rybno (powiat działdowski),cities,real,8,5426,12,3739,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q929504,Jastrząb (miasto),cities,real,8,3839,16,16025,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1105403,Czermno (województwo lubelskie),cities,real,8,3308,16,9372,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1007191,Nowa Brzeźnica,cities,real,8,5617,15,11043,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q2612477,Dubiecko,cities,real,8,12516,16,17135,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q2532403,Oleśnica (województwo świętokrzyskie),cities,real,8,6482,17,15753,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1006039,Kazimierz Biskupi,cities,real,8,10375,13,71886,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q2605940,Siennica,cities,real,8,7690,16,11684,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1525921,Sianowo,cities,real,8,2463,14,6590,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q2406134,Cegłów,cities,real,8,7912,18,16362,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q2014600,Ulan-Majorat,cities,real,8,3976,14,3378,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1711500,Jugowice,cities,real,8,2709,8,5877,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1002658,Wielichowo,cities,real,8,5070,23,21657,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1067629,Charnowo (województwo pomorskie),cities,real,8,3396,14,7323,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1021294,Krzyż Wielkopolski,cities,real,9,18236,27,18320,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q497115,Frombork,cities,real,9,64982,46,27442,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q345243,Łapy,cities,real,9,22140,34,23375,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q246693,Ząbkowice Śląskie,cities,real,9,55573,41,42010,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q4289557,Książ Wielki,cities,real,9,14291,21,22972,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q639241,Międzyrzecz,cities,real,9,42955,37,88127,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q802,Nowy Sącz,cities,real,9,136794,70,66507,True,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11977,Tychy,cities,real,9,90609,77,86914,True,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q580,Łódź,cities,real,9,315304,136,219405,True,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q166717,Kruszwica,cities,real,9,37798,34,36623,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q835423,Strzyżów,cities,real,9,19814,35,62507,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q945651,Zakliczyn,cities,real,9,15504,29,11913,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q989498,Niepołomice,cities,real,9,50085,36,30714,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q990799,Gniewkowo,cities,real,9,14330,29,21491,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q642192,Ostrzeszów,cities,real,9,23791,31,37698,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q393,Szczecin,cities,real,9,255463,145,153745,True,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q62868,Koszalin,cities,real,9,131647,77,105272,True,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1927545,Huta-Dąbrowa,cities,real,9,24605,14,9922,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q988582,Ińsko,cities,real,9,13094,26,19161,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q108672,Dąbrowa Górnicza,cities,real,9,91297,69,87951,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q105060,Sosnowiec,cities,real,9,124545,89,104216,True,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q607132,Skępe,cities,real,9,14871,25,14524,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q51427,Szamotuły,cities,real,9,41433,35,110896,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q324880,Proszowice,cities,real,9,26938,27,23474,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q208473,Przemyśl,cities,real,9,109632,78,108357,True,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1280257,Stary Sącz,cities,real,9,29054,32,18795,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q146820,Malbork,cities,real,9,90529,75,72407,True,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1021282,Nowy Staw,cities,real,9,15456,27,22845,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q345316,Łazy,cities,real,9,14075,28,7907,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q948304,Pszczyna,cities,real,9,70010,41,95549,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
,Stare Leszczsko,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 6}"
,Brzozany Kalinęcin,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 6, ""tok_11b"": 8}"
,Wierzbniki Górna,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 7}"
,Kaliszno Nowe,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 6}"
,Modrzewno,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 5}"
,Kawksko-Poduchowna,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 9, ""tok_11b"": 8}"
,Bukęcin Nowy,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 6}"
,Dęboowa Wyżne,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 7}"
,Młynniki Nowa,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 7}"
,Stara Świerkno,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 7}"
,Wola Wierzbniki,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 6}"
,Cisogród,cities,fabricated,-1,0,0,0,True,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 5}"
,Cisice Wielkie,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 6}"
,Sarnice Mała,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 5}"
,Sosnice Mała,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 5}"
,Brzozice Mały,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 7}"
,Grabowiec Mała,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 5}"
,Klonno-Poduchowna,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 8, ""tok_11b"": 8}"
,Brzezice Nowa,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 6}"
,Wilgowice Wyżna,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 6}"
,Modrzewniki-Poduchowna,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 9, ""tok_11b"": 10}"
,Świerkęcin-Poduchowna,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 9, ""tok_11b"": 11}"
,Sosnęcin Wyżna,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 8}"
,Kamienówka Wyżne,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 7}"
,Brzozów Nowa,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 6}"
,Wierzbówka Nowe,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 7}"
,Bukówka Górny,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 7}"
,Krzewsko Stary,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 6}"
,Klonęcin Modrzewsko,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 7, ""tok_11b"": 8}"
,Modrzewęcin-Wieś,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 7, ""tok_11b"": 9}"
,Kamienęcin-Wieś,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 6, ""tok_11b"": 8}"
,Jodłniki Nowa,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 7}"
,Pliszowa Nowa,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 5}"
,Wola Wierzbówka,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 7}"
,Wilgice Kunsko,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 6}"
,Nowe Lipowiec,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 5}"
,Wilgno Górne,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 6}"
,Wydrznica-Kolonia,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 6, ""tok_11b"": 8}"
,Bukniki-Kolonia,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 6, ""tok_11b"": 8}"
,Wilgowo-Kolonia,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 6, ""tok_11b"": 7}"
,Jodłno Wielki,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 7}"
,Kawków Kaliszęcin,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 6, ""tok_11b"": 8}"
,Buksko,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 3}"
,Bagnniki Małe,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 7}"
,Kamienany Stary,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 5}"
,Stare Pliszice,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 5}"
,Kunice Stary,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 5}"
,Kaliszsko Klonsko,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 6, ""tok_11b"": 7}"
,Nowe Krzewice,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 6}"
,Wilgowa Mała,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 5}"
,Stare Sikorowiec,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 7}"
,Wilgnica,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 3}"
,Cissko-Wieś,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 6, ""tok_11b"": 7}"
,Bukowo Dęboowo,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 7}"
,Sikoriny-Kolonia,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 7, ""tok_11b"": 8}"
,Kamienno Wyżne,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 6}"
,Grabniny,cities,fabricated,-1,0,0,0,True,fabricated,"{""tok_1.5b"": 2, ""tok_11b"": 3}"
,Świerkowiec Niżne,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 9}"
,Kawkniki Górne,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 6, ""tok_11b"": 7}"
,Kunany,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 3}"
