qid,entity,domain,kind,decile,pageviews_12m,sitelinks,article_len,in_v1,source,flags
,Brzozany Kalinęcin,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 6, ""tok_11b"": 8}"
,Brzozice Mały,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 7}"
,Brzozów Nowa,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 6}"
,Bukniki-Kolonia,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 6, ""tok_11b"": 8}"
,Bukowo Dęboowo,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 7}"
,Buksko,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 3}"
,Bukówka Górny,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 7}"
,Bukęcin Nowy,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 6}"
,Cisice Wielkie,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 6}"
,Cisogród,cities,fabricated,-1,0,0,0,True,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 5}"
,Cissko-Wieś,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 6, ""tok_11b"": 7}"
,Dęboowa Wyżne,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 7}"
,Grabniny,cities,fabricated,-1,0,0,0,True,fabricated,"{""tok_1.5b"": 2, ""tok_11b"": 3}"
,Grabowiec Mała,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 5}"
,Jodłniki Nowa,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 7}"
,Jodłno Wielki,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 7}"
,Kaliszno Nowe,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 6}"
,Kaliszsko Klonsko,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 6, ""tok_11b"": 7}"
,Kamienany Stary,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 5}"
,Kamienno Wyżne,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 6}"
,Kamienówka Wyżne,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 7}"
,Kamienęcin-Wieś,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 6, ""tok_11b"": 8}"
,Kawkniki Górne,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 6, ""tok_11b"": 7}"
,Kawksko-Poduchowna,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 9, ""tok_11b"": 8}"
,Kawków Kaliszęcin,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 6, ""tok_11b"": 8}"
,Klonno-Poduchowna,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 8, ""tok_11b"": 8}"
,Klonęcin Modrzewsko,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 7, ""tok_11b"": 8}"
,Krzewsko Stary,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 6}"
,Kunany,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 3}"
,Kunice Stary,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 5}"
,Modrzewniki-Poduchowna,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 9, ""tok_11b"": 10}"
,Modrzewno,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 5}"
,Modrzewęcin-Wieś,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 7, ""tok_11b"": 9}"
,Młynniki Nowa,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 7}"
,Nowe Krzewice,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 6}"
,Nowe Lipowiec,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 5}"
,Pliszowa Nowa,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 5}"
,Sarnice Mała,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 5}"
,Sikoriny-Kolonia,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 7, ""tok_11b"": 8}"
,Sosnice Mała,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 5}"
,Sosnęcin Wyżna,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 8}"
,Stara Świerkno,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 7}"
,Stare Leszczsko,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 6}"
,Stare Pliszice,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 5}"
,Stare Sikorowiec,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 7}"
,Wierzbniki Górna,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 7}"
,Wierzbówka Nowe,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 7}"
,Wilgice Kunsko,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 6}"
,Wilgnica,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 3}"
,Wilgno Górne,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 6}"
,Wilgowa Mała,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 5}"
,Wilgowice Wyżna,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 6}"
,Wilgowo-Kolonia,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 6, ""tok_11b"": 7}"
,Wola Wierzbniki,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 6}"
,Wola Wierzbówka,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 7}"
,Wydrznica-Kolonia,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 6, ""tok_11b"": 8}"
,Świerkowiec Niżne,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 9}"
,Świerkęcin-Poduchowna,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 9, ""tok_11b"": 11}"
Q15994053,Antonin (Szaniec),cities,real,0,42,1,1949,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q2035659,Czaplice-Piłaty,cities,real,0,52,4,2535,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q16538396,Czesławice (Żerniki Górne),cities,real,0,37,1,1994,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11697256,Eufemia (województwo łódzkie),cities,real,0,53,4,1626,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q16556921,Hamrajów,cities,real,0,48,1,2187,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11711402,Ignaców (Pierzaki),cities,real,0,54,4,1986,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11719772,Janikówka (Sitnica),cities,real,0,46,5,1621,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q16562273,Jarugi (Broniszowice),cities,real,0,42,1,5061,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q16565190,Kamionka (Łukowa),cities,real,0,41,1,2240,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11741305,Kolonia od Bugaja,cities,real,0,49,2,2046,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q15846297,Kąty Leśne,cities,real,0,51,1,1982,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1797466,Kępiec,cities,real,0,53,6,1631,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11755512,Leśniczówka (Różanna),cities,real,0,53,1,2409,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11755504,Leśniczówka (Siedlec),cities,real,0,56,1,2857,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q16582194,Nietuja,cities,real,0,54,1,2296,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q123380203,Nowe Przyłuski,cities,real,0,57,1,1981,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11800949,Osówka Dolna,cities,real,0,44,1,2658,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q16586492,Pastwiska (Ruda),cities,real,0,20,1,2661,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11816987,Pijanów-Kolonia,cities,real,0,48,1,1932,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q16588945,Podborze (Radkowice),cities,real,0,39,1,2242,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q18424595,Podlesie (Styków),cities,real,0,33,1,2556,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q16589153,Podosiny (Radkowice),cities,real,0,43,1,2242,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q18424664,Podworzec (Jawór),cities,real,0,24,1,1970,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q18433992,Rynsztoki (Bąkowa),cities,real,0,25,1,1779,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q16606407,Stara Wieś (Łagiewniki),cities,real,0,34,1,2025,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q16608576,Szeligi Górne,cities,real,0,33,1,2600,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q16618719,Zakupniki (Skorzów),cities,real,0,26,1,1961,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q16618724,Zakupniki (Żerniki Górne),cities,real,0,30,1,1982,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11838393,Zdroje (Zwierzeńskie Pole),cities,real,0,46,3,1561,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q16622194,Żalówka,cities,real,0,30,1,2334,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11686581,Apolinów,cities,real,1,80,5,2054,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q2036819,Budy Gutarzewskie,cities,real,1,100,7,2297,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1091824,Cieszyno (powiat świdwiński),cities,real,1,102,9,1310,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11695327,Duszoty,cities,real,1,58,5,1407,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q16543413,Eliaszówka (wieś w Polsce),cities,real,1,81,4,3587,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11701185,Gościniec (Rudka Starościańska),cities,real,1,77,2,2591,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11701230,Grabowa Góra (województwo kujawsko-pomorskie),cities,real,1,66,3,1778,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11738598,Kaźmierków,cities,real,1,100,5,2107,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11740401,Kmiczyn-Kolonia,cities,real,1,99,5,3552,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11743947,Korzeniewo (województwo kujawsko-pomorskie),cities,real,1,76,4,1682,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11744000,Koski Drugie,cities,real,1,102,5,1463,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q15640954,Krzykomy,cities,real,1,72,5,2012,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11752006,Kępa (województwo łódzkie),cities,real,1,70,5,1596,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11754181,Leokadiew,cities,real,1,90,5,1344,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11757701,Lipionka,cities,real,1,63,5,1592,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q10749243,Lipówiec (województwo mazowieckie),cities,real,1,88,8,2231,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11763341,Lucjanów (województwo mazowieckie),cities,real,1,101,7,2766,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11763599,Ludwichowo (Szonowo),cities,real,1,71,3,1407,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11770926,Marynka (województwo łódzkie),cities,real,1,58,4,1641,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11786363,Mroczków-Kapturów,cities,real,1,96,4,2170,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11788254,Młyńsko (Sianowo),cities,real,1,58,4,2178,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q16582833,Nowa Ruda (Szwedy),cities,real,1,66,1,2760,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q2035847,Nowy Krysk,cities,real,1,102,8,2277,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11821140,Pogąsty,cities,real,1,61,1,3374,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11829950,Przydatki (województwo łódzkie),cities,real,1,65,4,1470,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1260559,Przymiarki (powiat świdwiński),cities,real,1,98,10,1556,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q16597993,Rudy (województwo świętokrzyskie),cities,real,1,83,1,2611,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q16606426,Stara Wieś (powiat słupecki),cities,real,1,97,4,1899,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q16616113,Wojdat Annowski,cities,real,1,61,5,1923,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q16619939,Zelejowa w Łąkach,cities,real,1,89,1,2421,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q16487570,Borysowo,cities,real,2,137,4,1705,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q160301,Bronisławów (powiat rawski),cities,real,2,113,8,1916,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1841125,Cieszkowo-Kolonia,cities,real,2,121,7,2825,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11701429,Grodzick-Ołdaki,cities,real,2,138,5,2822,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11715828,Jadaminy,cities,real,2,114,8,1918,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11716695,Jakunowo,cities,real,2,134,11,2328,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11720004,Janowo (gmina Nakło nad Notecią),cities,real,2,123,4,1919,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q166375,Jaworowo-Kolonia,cities,real,2,127,9,2253,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11723433,Jaworowo-Trębki Stare,cities,real,2,119,6,2073,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11731842,Józefowo (gmina Lipowiec Kościelny),cities,real,2,122,7,2375,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1194380,Kolonia Grochów,cities,real,2,124,7,2188,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11752125,Kłodno (województwo zachodniopomorskie),cities,real,2,135,5,2334,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11757574,Linki (województwo pomorskie),cities,real,2,138,3,2780,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11757724,Lipniak (gmina Kock),cities,real,2,146,9,3190,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11784064,Miłobądź (województwo zachodniopomorskie),cities,real,2,115,4,1068,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11784351,Mochowo Nowe,cities,real,2,107,4,3010,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11786323,Mościska Małe,cities,real,2,113,7,4115,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11791513,Niekrasy,cities,real,2,137,8,1409,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q16582815,Nowa Górka (województwo wielkopolskie),cities,real,2,126,4,1835,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11799325,Orpikowo,cities,real,2,124,6,1533,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q16584688,Osiny-Mokra Niwa,cities,real,2,121,4,2388,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11820451,Podlesie (powiat gorzowski),cities,real,2,108,7,5874,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11820710,Podstrzesze,cities,real,2,109,6,1961,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11831906,Pustelnik (województwo łódzkie),cities,real,2,110,7,2713,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q2037321,Stary Boguszyn,cities,real,2,142,8,2402,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q15715043,Szymanówka (województwo łódzkie),cities,real,2,114,4,1639,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q2035637,Wichorowo,cities,real,2,147,7,2257,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1144783,Wiechetki Duże,cities,real,2,140,10,2607,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q16616100,Wojciechów (powiat starachowicki),cities,real,2,110,4,2671,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q16617812,Władysławów (powiat lipski),cities,real,2,106,4,3493,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q160308,Chrząszczewek,cities,real,3,160,13,2881,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1841081,Cieszkowo Stare,cities,real,3,191,7,2533,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1194429,Dziegietnia,cities,real,3,198,10,4021,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11695659,Dzierżanów (województwo łódzkie),cities,real,3,163,4,1661,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1193589,Dąbrowa (powiat sokołowski),cities,real,3,197,10,2891,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q166677,Grąbiec,cities,real,3,187,10,2850,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11726034,Jeziora (osada),cities,real,3,199,3,2371,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11737662,Kazimierz (województwo zachodniopomorskie),cities,real,3,218,8,2773,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11738554,Kazubek (gmina Sompolno),cities,real,3,173,6,3749,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1842856,Kiełki (województwo mazowieckie),cities,real,3,217,7,6217,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1959395,Kotlice-Kolonia,cities,real,3,172,12,4573,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11749922,Krzywiczki,cities,real,3,203,6,5229,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11750585,Księżostany-Kolonia,cities,real,3,156,8,4070,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1463554,Kępiny (województwo zachodniopomorskie),cities,real,3,150,6,1686,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1527708,Lubiesza,cities,real,3,196,10,2661,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1877168,Lulewiczki,cities,real,3,205,9,2766,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11767443,Marcewo,cities,real,3,170,8,1510,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11780129,Miedzno (powiat kościerski),cities,real,3,216,9,3345,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11791455,Niedźwiedzia Góra (województwo lubelskie),cities,real,3,179,5,3764,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q2036830,Niskie Wielkie,cities,real,3,169,7,2651,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11818490,Piskornik,cities,real,3,168,7,1634,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1194171,Podkupientyn,cities,real,3,164,7,2928,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11826429,Poświątno,cities,real,3,152,7,2380,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1153903,Przeradz Wielki,cities,real,3,167,7,2213,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11829367,Przewóz (województwo łódzkie),cities,real,3,170,4,1877,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11834424,Retno,cities,real,3,209,7,1631,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q16597689,Rożek Krzymowski,cities,real,3,170,4,1383,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1764317,Stary Drzewicz,cities,real,3,204,7,2236,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1527290,Tchórznica Szlachecka,cities,real,3,168,10,2648,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q16619488,Zazdrość (powiat tucholski),cities,real,3,210,4,2033,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q166722,Babiec-Więczanki,cities,real,4,262,7,2472,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q160155,Byki (województwo łódzkie),cities,real,4,272,9,2354,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q2002000,Cisia Wola,cities,real,4,238,14,2118,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q2002581,Częstoszowice,cities,real,4,254,13,3234,True,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1527064,Dzięcioły Bliższe,cities,real,4,290,10,3888,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1912424,Długojów,cities,real,4,258,9,2909,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1841070,Goszczyce Średnie,cities,real,4,221,8,2409,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1612279,Grzymały (województwo mazowieckie),cities,real,4,266,9,4772,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1816982,Guzówka-Kolonia,cities,real,4,262,12,3678,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1155150,Huta Partacka,cities,real,4,229,9,2524,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11720646,Janów (gmina Brochów),cities,real,4,279,5,2574,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q160310,Józefów (powiat brzeziński),cities,real,4,291,10,2494,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q15641153,Knapówka (województwo świętokrzyskie),cities,real,4,221,4,2094,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11741249,Kolonia Klepaczka,cities,real,4,254,5,1862,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11744608,Koziki-Majdan,cities,real,4,226,5,2940,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11752725,Lamk,cities,real,4,289,10,2758,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1153356,Lisowola,cities,real,4,246,9,3251,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11766420,Majdan Tuczępski,cities,real,4,229,9,3321,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11766877,Maluszyn (województwo mazowieckie),cities,real,4,281,8,2714,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1914569,Mazanki (województwo warmińsko-mazurskie),cities,real,4,249,9,2360,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11779458,Michałówka (Jagodne),cities,real,4,302,2,4933,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1889045,Mortąg,cities,real,4,276,9,2690,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q2003439,Nowa Wieś (Strzelce Opolskie),cities,real,4,276,6,2241,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11793784,Nowoszyce (powiat zgorzelecki),cities,real,4,241,5,3409,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11825093,Posmykowizna,cities,real,4,255,5,1554,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1304751,Półchleb,cities,real,4,243,9,1520,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q16597851,Rudawka Jaśliska,cities,real,4,232,4,3956,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1287535,Rychówko,cities,real,4,234,11,3128,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1113814,Skarszów Górny,cities,real,4,228,9,4139,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1527096,Łuzki (powiat sokołowski),cities,real,4,313,11,2935,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1193558,Bartosz (województwo mazowieckie),cities,real,5,368,9,2735,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q124834174,Batorz Pierwszy,cities,real,5,332,2,2682,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1992520,Bemowizna,cities,real,5,357,9,3519,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q2058747,Goździelin,cities,real,5,404,9,5046,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11724176,Jenków,cities,real,5,442,7,3945,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11733984,Kamienica (powiat miechowski),cities,real,5,347,9,3826,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11739081,Kierzkowo (województwo kujawsko-pomorskie),cities,real,5,391,7,2450,False,category,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
