qid,entity,domain,kind,decile,pageviews_12m,sitelinks,article_len,in_v1,source,flags
Q21499666,Marcin Piechowicz,athletes,real,6,486,2,6992,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q3856367,Michał Płotka,athletes,real,6,488,5,3369,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q16526309,Adam Jabłoński,athletes,real,6,478,2,5302,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q3078342,Marcin Nowak (lekkoatleta),athletes,real,6,682,8,5210,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1384180,Piotr Rysiukiewicz,athletes,real,7,1105,14,8090,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q3898390,Paweł Zawistowski,athletes,real,7,983,4,4237,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11770115,Mariusz Kieca,athletes,real,7,768,3,7014,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q106907022,Piotr Starzyński (piłkarz),athletes,real,7,1232,8,2178,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q169269,Zdzisław Wrona,athletes,real,7,1192,7,4140,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q16485153,Konrad Bajger,athletes,real,7,1326,1,5224,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q429150,Łukasz Chyła,athletes,real,7,804,9,5289,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11720839,Jarosław Giszka,athletes,real,7,887,1,4470,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q2168738,Stanisław Gzil,athletes,real,7,990,4,4139,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q19599106,Przemysław Mystkowski,athletes,real,7,800,7,4931,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1371344,Mirosław Sznaucner,athletes,real,7,1353,10,2689,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q3118290,Grzegorz Baran (piłkarz),athletes,real,7,1089,6,19583,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q16531587,Bartosz Fraszko,athletes,real,7,1046,3,10929,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q112580191,Anna Zdziebło,athletes,real,7,787,2,3176,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q24430343,Przemysław Jabłoński,athletes,real,7,777,1,2168,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1285048,Stefan Dryszel,athletes,real,7,829,4,4835,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11769373,Marian Einbacher,athletes,real,7,1018,8,5237,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q18747285,Michał Paluta,athletes,real,7,1191,13,4372,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11753490,Lech Krupiński,athletes,real,7,862,1,4950,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q3429740,Łukasz Maszczyk,athletes,real,7,1040,6,8173,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q393003,Żaneta Glanc,athletes,real,7,1262,9,10795,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q19694593,Hubert Matynia,athletes,real,7,1177,6,9517,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1366424,Stanisław Grędziński,athletes,real,7,772,16,7652,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q17318981,Patryk Szymański,athletes,real,7,852,1,11419,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q431669,Oscar Lewicki,athletes,real,7,823,28,5276,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q4791671,Arkadiusz Kubik,athletes,real,7,1067,3,3058,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11769483,Marian Kegel,athletes,real,7,1038,5,4035,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11779642,Mieczysław Balcer,athletes,real,7,892,3,6213,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q3496757,Stanisław Hachorek,athletes,real,7,1235,5,5066,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q16234459,Mateusz Cichocki,athletes,real,7,1017,5,6746,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q3896451,Radosław Mroczkowski,athletes,real,8,2940,4,11765,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q126883056,Michał Chmielewski (pływak),athletes,real,8,2317,7,3008,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q14446196,Jan Bianga,athletes,real,8,3064,1,8323,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q3166252,Janusz Sybis,athletes,real,8,3384,5,7876,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q19578008,Michał Szromnik,athletes,real,8,2914,5,10533,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q3135314,Hieronim Barczak,athletes,real,8,1989,4,5006,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1676932,Jacek Płachta,athletes,real,8,2017,4,22400,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q2071050,Łukasz Janoszka,athletes,real,8,3722,7,16749,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q3513717,Tadeusz Nowicki (tenisista),athletes,real,8,1373,7,5355,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q4348237,Henryk Pielesiak,athletes,real,8,2272,6,4263,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11718453,Jan Mulak,athletes,real,8,2338,3,9189,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q4679147,Adam Grad,athletes,real,8,1467,5,8791,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11749670,Krzysztof Rześny,athletes,real,8,1483,2,5268,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11767775,Marcin Rekowski,athletes,real,8,3659,5,16775,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q20829592,Mikołaj Witliński,athletes,real,8,2783,4,10481,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q3622757,Arkadiusz Aleksander,athletes,real,8,3115,4,7432,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q379800,Piotr Giza,athletes,real,8,1824,24,6740,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11778782,Michał Gębura,athletes,real,8,1932,2,3114,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q368769,Waldemar Kryger,athletes,real,8,2851,7,6992,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q42336732,Łukasz Wolsztyński,athletes,real,8,1746,3,4240,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11768577,Marek Wleciałowski,athletes,real,8,2463,3,6216,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q100961111,Jan Wójcik (ur. 1999),athletes,real,8,3698,1,6376,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q2057937,Maciej Jankowski (piłkarz),athletes,real,8,2902,9,5549,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q2743133,Grzegorz Lewandowski (piłkarz),athletes,real,8,3666,8,13337,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q443265,Piotr Jegor,athletes,real,8,2896,9,24816,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q245326,Zygmunt Hanusik,athletes,real,8,2006,8,5445,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q174754,Michał Zieliński (piłkarz),athletes,real,8,2875,6,31883,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q18357912,Mateusz Szwoch,athletes,real,8,2151,10,6549,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q3905470,Piotr Malarczyk,athletes,real,8,1606,9,20432,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q4020624,Wojciech Jarmuż,athletes,real,8,1633,3,7926,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q28672411,Maja Chwalińska,athletes,real,9,674701,23,30909,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q310070,Maciej Żurawski,athletes,real,9,35480,41,21489,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q3350477,Olgierd Moskalewicz,athletes,real,9,4643,5,4065,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q2464769,Tomasz Kupisz,athletes,real,9,10422,13,24835,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q350478,Adam Musiał,athletes,real,9,8451,21,12876,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q22344713,Michał Rachoń,athletes,real,9,109449,4,45165,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q315141,Rafał Murawski,athletes,real,9,10314,31,26054,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q125257938,Kacper Meyna,athletes,real,9,21621,3,14555,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q106482905,Michael Ameyaw,athletes,real,9,23105,8,12584,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q138767,Zygmunt Anczok,athletes,real,9,8001,21,13889,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q16586791,Paweł Raczkowski,athletes,real,9,8207,14,7295,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11772283,Małgorzata Hołub-Kowalik,athletes,real,9,14471,22,34401,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q201794,Tomasz Frankowski,athletes,real,9,32258,47,88345,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q259768,Natalia Partyka,athletes,real,9,27064,25,14380,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1797617,Rafał Ulatowski,athletes,real,9,4704,6,9534,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q10827785,Marcin Wrona (reżyser),athletes,real,9,18415,13,14400,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q2016028,Maciej Stolarczyk,athletes,real,9,10826,8,10940,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q16875894,Paweł Bochniewicz,athletes,real,9,12667,13,11737,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q24427822,Jarosław Kubicki,athletes,real,9,6596,11,9827,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q335131,Włodzimierz Smolarek,athletes,real,9,39306,37,17050,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q188997,Wojciech Szczęsny,athletes,real,9,217894,71,145484,True,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q105185781,Xavier Dziekoński,athletes,real,9,6889,6,8467,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1607588,Mariusz Czerkawski,athletes,real,9,75139,17,55277,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1335773,Marcin Żewłakow,athletes,real,9,31638,20,9269,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q3274657,Ryszard Kulesza (piłkarz),athletes,real,9,19139,8,9036,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q131520969,Oskar Pietuszewski,athletes,real,9,189067,14,16062,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q358723,Marcin Gortat,athletes,real,9,129219,36,39638,True,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q462602,Grażyna Rabsztyn,athletes,real,9,8625,14,25503,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q105404664,Weronika Falkowska,athletes,real,9,6034,12,26690,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q3924820,Przemysław Zamojski,athletes,real,9,5765,17,17625,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
,Mariusz Wlazłowski,athletes,fabricated,-1,0,0,0,True,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 8}"
,Adam Jankowcki,athletes,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 6}"
,Małgorzata Łośyk,athletes,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 9}"
,Barbara Kamińcki,athletes,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 6}"
,Tomasz Szymańek,athletes,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 7}"
,Dawid Zielińowski,athletes,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 7}"
,Irena Dąbo,athletes,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 5}"
,Tomasz Rakka,athletes,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 5}"
,Andrzej Rokka,athletes,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 5}"
,Dawid Kota,athletes,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 4}"
,Irena Kosyk,athletes,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 4}"
,Mateusz Szymańcki,athletes,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 9}"
,Wojciech Wróblewarczyk,athletes,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 10}"
,Iwona Wiśniewarczyk,athletes,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 10}"
,Bartosz Kęsko,athletes,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 5}"
,Zofia Walczakcki,athletes,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 8}"
,Agnieszka Gajka,athletes,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 7}"
,Edyta Wiśniewowicz,athletes,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 9}"
,Karolina Jankowarczyk,athletes,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 9}"
,Ewa Stępieńczyk,athletes,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 8}"
,Roksana Wróblewwicz,athletes,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 7, ""tok_11b"": 8}"
,Zbigniew Balko,athletes,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 7}"
,Bogdan Głowackiek,athletes,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 7}"
,Dawid Szewczykwicz,athletes,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 7}"
,Tadeusz Kęso,athletes,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 6}"
,Konrad Gajel,athletes,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 5}"
,Irena Szymańarczyk,athletes,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 9}"
,Marta Puca,athletes,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 5}"
,Natalia Fikyk,athletes,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 5}"
,Ewa Falik,athletes,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 4}"
,Ewa Łośka,athletes,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 6}"
,Małgorzata Kęso,athletes,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 8}"
,Bartosz Dudaiński,athletes,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 6}"
,Grzegorz Balik,athletes,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 7}"
,Halina Wieczorarczyk,athletes,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 6, ""tok_11b"": 9}"
,Danuta Habek,athletes,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 4}"
,Damian Jaśko,athletes,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 5}"
,Irena Woźniakski,athletes,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 7}"
,Alicja Czarnieckiowiak,athletes,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 9}"
,Ewa Głowackiiński,athletes,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 8}"
,Andrzej Zielińewski,athletes,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 6, ""tok_11b"": 8}"
,Cezary Pawłowicki,athletes,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 9}"
,Marta Woźniakak,athletes,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 7}"
,Cezary Jankowecki,athletes,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 8}"
,Remigiusz Witkowewski,athletes,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 6, ""tok_11b"": 9}"
,Mikołaj Kamińak,athletes,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 8}"
,Patryk Puca,athletes,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 6}"
,Tomasz Gollobicz,athletes,fabricated,-1,0,0,0,True,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 6}"
,Mikołaj Mazurowski,athletes,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 8}"
,Antoni Habek,athletes,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 4}"
,Antoni Lewandowak,athletes,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 6}"
,Konrad Mazurowicz,athletes,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 6}"
,Bogdan Dylo,athletes,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 4}"
,Henryk Rokka,athletes,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 5}"
,Edyta Roko,athletes,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 5}"
,Agnieszka Wieczoricki,athletes,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 10}"
,Dorota Gajo,athletes,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 4}"
,Patryk Sępka,athletes,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 6}"
,Łukasz Fabianowski,athletes,fabricated,-1,0,0,0,True,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 6}"
,Halina Baranowski,athletes,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 5}"
