qid,entity,domain,kind,decile,pageviews_12m,sitelinks,article_len,in_v1,source,flags
Q11817861,Piotr Müldner-Nieckowski,writers,real,6,1547,4,19983,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q9357261,Teresa Bogucka,writers,real,6,1749,2,8932,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q114972912,Sylwia Zientek,writers,real,7,2667,2,11645,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q9375285,Wioletta Grzegorzewska,writers,real,7,2476,5,19791,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q824542,Jerzy Bielecki (1921– 2011),writers,real,7,2474,7,5691,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q25409505,Urszula Honek,writers,real,7,2809,4,12703,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q16592218,Przemysław Semczuk,writers,real,7,3497,3,6026,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11719843,Janina Mortkowiczowa,writers,real,7,2653,6,7271,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q7944083,Lucjan Szenwald,writers,real,7,3841,7,21585,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q9209805,Dominik Nowak,writers,real,7,2274,3,5243,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q85866913,Olga Drenda,writers,real,7,4162,3,5599,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11828934,Przemysław Mieszko Rudź,writers,real,7,2170,3,22524,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1715100,Józef Kremer,writers,real,7,2945,9,8400,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q9354934,Tadeusz Sławek,writers,real,7,4321,4,20246,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11792289,Nina Karsov,writers,real,7,3576,1,5007,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q2096283,Piotr Kuncewicz,writers,real,7,2885,6,8307,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q9250956,Edward Kajdański,writers,real,7,2586,4,7724,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11749686,Krzysztof Siwczyk,writers,real,7,3616,6,11184,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q2153611,Stanisław Dróżdż (poeta),writers,real,7,2278,7,11744,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q57442,Victor Klemperer,writers,real,7,2412,34,6562,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q325047,Tomasz Tryzna,writers,real,7,2999,5,4178,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q4260862,Jerzy Liebert,writers,real,7,3128,6,7118,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11816252,Pia Górska,writers,real,7,3051,4,12524,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11780098,Mieczysława Buczkówna,writers,real,7,3147,2,4707,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q24428493,Zośka Papużanka,writers,real,7,3543,3,5435,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q2713080,Wawrzyniec Żuławski,writers,real,7,3367,10,12432,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q3917377,Ewa Felińska,writers,real,7,2123,10,8614,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11724981,Jerzy Limon,writers,real,7,2966,4,15809,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11719782,Janina Barbara Sokołowska,writers,real,7,2911,2,13959,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q9354154,Tadeusz Chrzanowski,writers,real,7,2341,3,15033,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q9357327,Teresa Lubkiewicz-Urbanowicz,writers,real,7,2614,2,3991,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q9324846,Ryszard Milczewski-Bruno,writers,real,7,3600,3,11160,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q3180512,Adam Włodek,writers,real,8,6252,8,8682,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11789962,Natalia Gałczyńska,writers,real,8,7235,3,12169,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q4237839,Władysław Wincenty Krasiński,writers,real,8,4531,7,4170,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1394353,Tadeusz Makowski,writers,real,8,7400,16,12879,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q714811,Artur Sandauer,writers,real,8,6037,8,14197,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q960370,Julian Stryjkowski,writers,real,8,6667,14,26887,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q17648202,Bohdan Kos,writers,real,8,4953,2,4433,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q5345012,Edward Redliński,writers,real,8,10511,7,11053,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q6532145,Leszek Długosz,writers,real,8,8053,7,20333,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q740816,Tadeusz Peiper,writers,real,8,5825,14,8007,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q3506389,Seweryna Szmaglewska,writers,real,8,12645,13,10079,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q245369,Zygmunt Miłkowski (pisarz),writers,real,8,6786,13,29090,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q4482448,Feliks W. Kres,writers,real,8,8987,7,22095,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11789993,Natalia Rolleczek,writers,real,8,9558,3,18444,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q17486631,Krzysztof Środa,writers,real,8,8962,1,4155,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q274324,Jadwiga Łuszczewska,writers,real,8,7825,17,10403,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q7943202,Zofia Nasierowska,writers,real,8,11933,8,9987,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q523087,Ludwik Fleck,writers,real,8,6599,24,8724,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q19268351,Katarzyna Berenika Miszczuk,writers,real,8,13640,4,15623,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q114172142,Anita Głowińska,writers,real,8,9064,1,6704,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q724811,Juliusz Kaden-Bandrowski,writers,real,8,8621,17,20944,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q2038910,Wacław Sieroszewski,writers,real,8,8841,17,27881,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11767532,Marcin Ciszewski (pisarz),writers,real,8,14343,2,8605,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11765733,Maciej Zimiński,writers,real,8,8245,2,7674,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11769251,Maria Zarębińska,writers,real,8,4749,1,5016,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11685073,Aleksander Minkowski,writers,real,8,6162,2,12015,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q713144,Jerzy Prokopiuk,writers,real,8,7056,9,18750,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q7941366,Michał Choromański,writers,real,8,5257,8,9710,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11753465,Lech Emfazy Stefański,writers,real,8,5040,5,10032,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q9375850,Witold Szabłowski,writers,real,8,8826,8,16007,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q718495,Leopold Tyrmand,writers,real,9,48887,10,25335,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q9367180,Urszula Kozioł,writers,real,9,24245,14,25062,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1162033,Daniel Passent,writers,real,9,38617,8,25978,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q3847348,Leonid Teliga,writers,real,9,17321,9,24381,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q386539,Urszula Dudziak,writers,real,9,104302,19,50869,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11779183,Michał Rusinek (literaturoznawca),writers,real,9,22773,3,14337,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q6530,Stanisław Lem,writers,real,9,150843,102,151679,True,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q558960,Jarosław Iwaszkiewicz,writers,real,9,79805,30,33008,True,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q41502,Henryk Sienkiewicz,writers,real,9,177650,138,60942,True,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q586493,Krzysztof Teodor Toeplitz,writers,real,9,20480,7,16037,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q9389839,Zdzisław Rychter,writers,real,9,42011,1,6474,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q347767,Jerzy Andrzejewski,writers,real,9,35253,30,21293,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q6699463,Ludwika Jędrzejewiczowa,writers,real,9,19304,10,6272,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q2415533,Jan Klata,writers,real,9,28243,8,13502,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1067346,Jacek Dukaj,writers,real,9,60937,20,40727,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q704516,Tadeusz Konwicki,writers,real,9,38168,32,59284,True,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q45970,Czesław Miłosz,writers,real,9,112637,123,59914,True,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q2338585,Jacek Dehnel,writers,real,9,19271,17,39668,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q616735,Jan Parandowski,writers,real,9,46447,23,21776,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11814225,Paweł Lisicki,writers,real,9,28007,4,19334,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q240174,Eliza Orzeszkowa,writers,real,9,59674,49,35075,True,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q321613,Bronisław Wildstein,writers,real,9,41111,10,33794,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q2370712,Kazimierz Wierzyński,writers,real,9,17414,18,28742,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q9373463,Wiesław Dymny,writers,real,9,59334,6,10529,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q351222,Adam Zagajewski,writers,real,9,16092,42,35724,True,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11768346,Marek Nowakowski,writers,real,9,19649,5,24862,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q327275,Tadeusz Różewicz,writers,real,9,50831,42,48767,True,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q979931,Jakub Ćwiek,writers,real,9,21341,10,35245,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11749169,Krzysztof Daukszewicz,writers,real,9,31191,3,20040,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q589731,Stanisław Skalski (lotnik),writers,real,9,55224,15,52546,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
,Beata Jankowczyk,writers,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 7}"
,Zbigniew Michalakak,writers,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 8}"
,Bogdan Rybakek,writers,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 6}"
,Beata Pucyk,writers,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 5}"
,Jarosław Stępieńowicz,writers,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 9}"
,Halina Sępko,writers,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 5}"
,Wojciech Jabłońiński,writers,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 10}"
,Wojciech Roka,writers,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 6}"
,Andrzej Górskiowicz,writers,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 7}"
,Danuta Lisa,writers,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 3}"
,Iwona Rybakewski,writers,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 8}"
,Marek Fikka,writers,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 6}"
,Remigiusz Dylyk,writers,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 6, ""tok_11b"": 7}"
,Cezary Wieczorowiak,writers,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 9}"
,Roksana Rutkowski,writers,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 7}"
,Dawid Kotik,writers,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 4}"
,Stanisław Lemowski,writers,fabricated,-1,0,0,0,True,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 5}"
,Halina Wiśniewek,writers,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 7}"
,Ewa Wróbelowski,writers,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 6}"
,Roksana Walczakowicz,writers,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 6, ""tok_11b"": 8}"
,Szymon Lewandowicki,writers,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 8}"
,Jakub Wiśniewarczyk,writers,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 9}"
,Zofia Rybakski,writers,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 7}"
,Filip Gajyk,writers,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 4}"
,Katarzyna Jaśik,writers,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 7}"
,Adam Rzepik,writers,fabricated,-1,0,0,0,True,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 5}"
,Justyna Kosko,writers,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 4}"
,Justyna Michalakowski,writers,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 6}"
,Wanda Rokka,writers,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 5}"
,Patryk Pawłowak,writers,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 8}"
,Roksana Wójcikewski,writers,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 7, ""tok_11b"": 9}"
,Antoni Wiśniewowicz,writers,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 8}"
,Bogdan Pietrzakowicz,writers,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 7}"
,Rafał Jabłońwicz,writers,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 8}"
,Jakub Jankowwicz,writers,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 7}"
,Halina Wróblewarczyk,writers,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 6, ""tok_11b"": 8}"
,Ignacy Wróbelski,writers,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 7}"
,Zofia Pietrzakczyk,writers,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 8}"
,Katarzyna Bąkek,writers,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 8}"
,Patryk Woźniakecki,writers,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 9}"
,Dawid Witkowowicz,writers,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 7}"
,Stanisław Raka,writers,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 5}"
,Jakub Grabowowiak,writers,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 6}"
,Marek Walczakwicz,writers,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 8}"
,Irena Lewandowczyk,writers,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 7}"
,Danuta Fikka,writers,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 5}"
,Patryk Sobczakowicz,writers,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 9}"
,Władysław Remski,writers,fabricated,-1,0,0,0,True,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 6}"
,Konstanty Gałczewski,writers,fabricated,-1,0,0,0,True,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 8}"
,Joanna Królski,writers,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 5}"
,Juliusz Słowecki,writers,fabricated,-1,0,0,0,True,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 8}"
,Paweł Michalwicz,writers,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 7}"
,Danuta Nowickiowiak,writers,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 7}"
,Danuta Cieślel,writers,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 7}"
,Anna Szymańowiak,writers,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 7}"
,Tadeusz Falel,writers,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 5}"
,Barbara Kamińcki,writers,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 6}"
,Rafał Cieślel,writers,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 7}"
,Stanisław Łośka,writers,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 7}"
,Filip Rybakek,writers,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 5}"
