qid,entity,domain,kind,decile,pageviews_12m,sitelinks,article_len,in_v1,source,flags
Q9391870,Zofia Sykulska-Szancerowa,musicians,real,6,4368,2,3791,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11794321,Ośka (raper),musicians,real,6,3591,1,11931,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q3110051,Jacek Lachowicz,musicians,real,6,2743,6,3014,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q9387858,Zbigniew Dziewiątkowski,musicians,real,6,5939,1,3849,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q18226035,Katarzyna Bovery,musicians,real,6,3469,2,7829,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q168062,Zbigniew Fil,musicians,real,7,7365,7,7654,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q18625468,Helmut Nadolski,musicians,real,7,7407,5,14763,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11765487,Maciej Majchrzak,musicians,real,7,13601,2,3077,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q481574,Ryszard Horowitz,musicians,real,7,11138,9,9902,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q168127,Zbigniew Namysłowski,musicians,real,7,10044,17,15735,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q20830328,Jerzy Rybiński (muzyk),musicians,real,7,7842,2,6604,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q9163346,B.R.O,musicians,real,7,10133,2,28388,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11727562,Joanna Zagdańska,musicians,real,7,7058,2,7381,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q14918550,Jan Tyszkiewicz (kompozytor),musicians,real,7,6251,2,8722,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11717776,Jan Janga-Tomaszewski,musicians,real,7,11025,1,8187,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q35495997,Krzysztof Książek,musicians,real,7,6511,6,5457,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q237078,Magdalena Tul,musicians,real,7,10142,38,26432,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q21288200,Szymon Nehring,musicians,real,7,10402,7,34004,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q19753643,Grzegorz Niemczuk,musicians,real,7,7880,3,10738,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q588237,Wojciech Wojda,musicians,real,7,11627,9,2295,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q60832474,Maria Gabryś,musicians,real,7,13915,1,7381,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q2735369,Dariusz Brzozowski,musicians,real,7,9336,14,30432,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q6723934,Maciej Jachowski,musicians,real,7,14277,8,6128,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11817760,Piotr Luczyk,musicians,real,7,6870,1,5500,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q6729912,Magdalena Wójcik (piosenkarka),musicians,real,7,14750,5,15162,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q260610,Maria Szymanowska,musicians,real,7,9563,30,9804,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11817456,Piotr Figiel,musicians,real,7,7693,2,14967,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q14405136,Joanna Prykowska,musicians,real,7,8044,2,8654,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q3302044,Wacław Kiełtyka,musicians,real,7,12407,8,22424,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11768532,Marek Torzewski,musicians,real,7,13619,2,9331,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11708567,Hanna Rek,musicians,real,7,8971,2,6255,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q608717,Natalia Krakowiak,musicians,real,7,10155,4,5589,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q350360,Adam Makowicz,musicians,real,7,7385,11,16751,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q130442391,Kathia,musicians,real,7,9138,2,7698,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q289869,Lidia Wysocka,musicians,real,7,10398,22,20073,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q85860687,Elwira Mejk,musicians,real,8,18036,2,4962,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q16584042,Olga Szomańska,musicians,real,8,39607,2,10596,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q25409207,Justyna Święs,musicians,real,8,18189,3,11127,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1368401,Jerzy Petersburski,musicians,real,8,17341,12,6426,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q19405389,Karolina Czarnecka,musicians,real,8,26319,4,20734,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q28672559,Magdalena Małecka-Wippich,musicians,real,8,33739,2,6615,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11715345,Jacek Jędrzejak,musicians,real,8,23550,3,20952,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q3849094,Aleksy Awdiejew,musicians,real,8,23554,6,16111,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11715394,Jacek Krzaklewski,musicians,real,8,17934,2,11758,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11725229,Jerzy Piotrowski (perkusista),musicians,real,8,16847,3,6179,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q9152586,Andrzej Kołakowski,musicians,real,8,30904,4,14003,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q9343484,Stanisław Zybowski,musicians,real,8,24530,1,15908,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q9276117,Grażyna Łobaszewska,musicians,real,8,32559,3,8098,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q105299446,Mateusz Parzymięso,musicians,real,8,40967,1,8656,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q19409854,Natalia Nykiel,musicians,real,8,36477,10,28488,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q9324977,Ryszard Sygitowicz,musicians,real,8,25815,2,10922,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q499773,Izabella Olejnik,musicians,real,8,16397,5,5314,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q42413111,Kinga Głyk,musicians,real,8,20199,7,4864,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11777529,Mesajah,musicians,real,8,20401,4,24447,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q19409887,Jacek Beler,musicians,real,8,24788,1,15981,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q122765770,Rubens (piosenkarz),musicians,real,8,20181,2,7821,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q272426,Papusza,musicians,real,8,25451,28,14461,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11768109,Marek Dyjak,musicians,real,8,36707,4,23595,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q3806898,Jan Kanty Pawluśkiewicz,musicians,real,8,36154,8,13983,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11770802,Martyna Jakubowicz,musicians,real,8,24826,3,21801,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11765993,Magda Steczkowska,musicians,real,8,26587,4,9134,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q9359497,Tomasz Lubert,musicians,real,8,17731,2,9723,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11779827,Mieczysław Kosz,musicians,real,8,36518,5,7328,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q385488,Tomasz Stańko,musicians,real,8,24154,20,50257,True,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q4679591,Adam Pawlikowski,musicians,real,8,28527,8,10616,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11817387,Piotr Cugowski,musicians,real,9,67630,6,22642,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q719489,Seweryn Krajewski,musicians,real,9,117581,8,43140,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q466520,Jarosław Kukulski,musicians,real,9,58453,6,15108,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11716359,Kuba Badach,musicians,real,9,275644,5,24396,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11737066,Katarzyna Stoparczyk,musicians,real,9,703837,2,13089,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q9376941,Wojciech Waglewski,musicians,real,9,46363,5,40833,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q57017214,Marcin Patrzałek,musicians,real,9,50978,14,4978,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q5242353,Dawid Podsiadło,musicians,real,9,153128,19,42929,True,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q9388403,Zbigniew Wodecki,musicians,real,9,129409,16,98533,True,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q29829086,Ralph Kaminski,musicians,real,9,175994,8,35675,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11789985,Natalia Niemen,musicians,real,9,67105,3,6827,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q514866,Andrzej Dragan,musicians,real,9,128753,8,21849,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1764137,Stachursky,musicians,real,9,121212,4,30495,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q3118305,Grzegorz Markowski,musicians,real,9,122062,4,33789,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q9166187,Bartosz Walaszek,musicians,real,9,122396,3,9638,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q6836064,Michał Szpak,musicians,real,9,104651,30,71182,True,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q55785,Ryszard Rynkowski,musicians,real,9,142813,13,23192,True,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q94994,Bohdan Smoleń,musicians,real,9,83436,10,20898,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1709537,Wojciech Młynarski,musicians,real,9,76803,13,75079,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q178832,Katarzyna Nosowska,musicians,real,9,130232,12,252351,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1997472,Ryszard Riedel,musicians,real,9,150782,6,29472,True,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q7344697,Robert Gawliński,musicians,real,9,55880,6,14635,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q116524740,Blanka Stajkow,musicians,real,9,180674,31,41743,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11767707,Marcin Miller,musicians,real,9,53303,3,11170,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q448357,Rafał Blechacz,musicians,real,9,98685,23,20428,True,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11718745,Jan Pospieszalski,musicians,real,9,50659,4,15355,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q386539,Urszula Dudziak,musicians,real,9,104302,19,50869,True,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11708445,Halina Kunicka,musicians,real,9,56133,5,23528,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q6440240,Krzysztof Zalewski (piosenkarz),musicians,real,9,122861,8,147449,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11785133,Monika Kuszyńska,musicians,real,9,56720,30,52100,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
,Wojciech Jaśik,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 7}"
,Karolina Wieczorak,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 8}"
,Joanna Dudaowski,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 5}"
,Marta Wróblewowicz,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 8}"
,Danuta Tomaszak,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 5}"
,Grzegorz Ciechowicz,musicians,fabricated,-1,0,0,0,True,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 10}"
,Grzegorz Kęsyk,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 9}"
,Tadeusz Lisa,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 2, ""tok_11b"": 4}"
,Ewa Urbańowiak,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 7}"
,Damian Podsiedlik,musicians,fabricated,-1,0,0,0,True,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 6}"
,Patryk Głowackiiński,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 9}"
,Michał Bąkko,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 6}"
,Roksana Piotrowiński,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 6, ""tok_11b"": 8}"
,Cezary Dąbo,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 6}"
,Cezary Lewandowak,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 7}"
,Bartosz Miśko,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 5}"
,Dorota Sępa,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 5}"
,Remigiusz Cieślka,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 6, ""tok_11b"": 9}"
,Jarosław Lisa,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 2, ""tok_11b"": 4}"
,Piotr Sępka,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 6}"
,Edyta Wieczorowski,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 8}"
,Damian Grabowczyk,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 6}"
,Wanda Kulael,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 5}"
,Beata Sokołowek,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 7}"
,Damian Jankowecki,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 7}"
,Ewa Woźniakecki,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 8}"
,Anna Rokko,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 4}"
,Jarosław Kowaliński,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 7}"
,Antoni Gruzyk,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 5}"
,Marta Dąbrowowski,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 7}"
,Wojciech Górskiowiak,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 9}"
,Agnieszka Szewczykak,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 9}"
,Bartosz Woźniakewski,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 8}"
,Barbara Michalakowiak,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 6}"
,Natalia Widka,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 5}"
,Agnieszka Jankowski,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 7}"
,Henryk Rokka,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 5}"
,Michał Pawłowowski,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 7}"
,Henryk Fiko,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 4}"
,Halina Szewczykowicz,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 7}"
,Justyna Sikoriński,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 6}"
,Ewa Wróbelowski,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 6}"
,Andrzej Zielińewski,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 6, ""tok_11b"": 8}"
,Grzegorz Krawczykek,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 10}"
,Cezary Roko,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 5}"
,Marcin Urbaniecki,musicians,fabricated,-1,0,0,0,True,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 5}"
,Konrad Penderak,musicians,fabricated,-1,0,0,0,True,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 5}"
,Cezary Jankowecki,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 8}"
,Danuta Tomaszcki,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 6}"
,Roksana Habek,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 5}"
,Dawid Kotik,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 4}"
,Damian Walczakewski,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 7}"
,Stanisław Sępo,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 6}"
,Wanda Bórka,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 5}"
,Tomasz Zającecki,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 7}"
,Jarosław Żakyk,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 6}"
,Katarzyna Wróblewicki,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 9}"
,Cezary Wieczorowiak,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 9}"
,Jakub Grabowicki,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 6}"
,Ignacy Nowakski,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 5}"
